month,customer_id,region,segment,tenure_months,products_held,transactions,engagement_score,support_tickets,marketing_touch,monthly_revenue,churned,data_source
2024-04-01,SYN-00150,Central,Consumer,99,1,37,0.5909,2,0,97.29,0,synthetic_demo
2024-04-01,SYN-00151,West,Consumer,56,4,45,0.2707,2,1,14.42,1,synthetic_demo
2024-04-01,SYN-00152,West,Small Business,56,1,42,0.797,1,0,173.66,0,synthetic_demo
2024-04-01,SYN-00153,Central,Consumer,99,4,75,0.8079,1,0,52.83,0,synthetic_demo
2024-04-01,SYN-00154,East,Consumer,74,2,29,0.3663,1,1,112.46,0,synthetic_demo
2024-04-01,SYN-00155,Central,Small Business,87,2,38,0.3797,4,0,202.92,0,synthetic_demo
2024-04-01,SYN-00156,East,Consumer,69,2,52,0.7504,1,1,139.27,0,synthetic_demo
2024-04-01,SYN-00157,Central,Small Business,65,2,43,0.627,0,0,71.37,0,synthetic_demo
2024-04-01,SYN-00158,East,Consumer,81,4,45,0.3821,1,0,103.2,0,synthetic_demo
2024-04-01,SYN-00159,East,Consumer,95,3,53,0.3774,0,0,64.87,0,synthetic_demo
2024-04-01,SYN-00160,West,Consumer,57,2,61,0.8879,0,1,42.16,0,synthetic_demo
2024-04-01,SYN-00161,Central,Consumer,95,3,62,0.8273,0,1,80.87,0,synthetic_demo
2024-04-01,SYN-00162,West,Small Business,49,4,57,0.5731,2,0,96.91,1,synthetic_demo
2024-04-01,SYN-00163,Central,Consumer,62,1,63,1.0,0,1,120.85,0,synthetic_demo
2024-04-01,SYN-00164,Central,Consumer,103,1,41,0.5338,3,0,64.57,0,synthetic_demo
2024-04-01,SYN-00165,East,Consumer,107,4,49,0.3833,3,0,73.65,0,synthetic_demo
2024-04-01,SYN-00166,Central,Small Business,104,1,41,0.4937,0,0,240.54,0,synthetic_demo
2024-04-01,SYN-00167,West,Small Business,55,1,34,0.2914,3,0,92.9,1,synthetic_demo
2024-04-01,SYN-00168,West,Commercial,98,4,49,0.3446,2,0,48.7,0,synthetic_demo
2024-04-01,SYN-00169,Central,Consumer,105,2,32,0.3649,1,0,65.95,0,synthetic_demo
2024-04-01,SYN-00170,West,Consumer,109,4,48,0.5724,2,1,79.24,0,synthetic_demo
2024-04-01,SYN-00171,Central,Consumer,31,2,57,0.8312,3,0,35.06,0,synthetic_demo
2024-04-01,SYN-00172,East,Consumer,90,2,34,0.2868,4,1,60.35,0,synthetic_demo
2024-04-01,SYN-00173,Central,Commercial,110,4,46,0.401,1,0,370.63,0,synthetic_demo
2024-04-01,SYN-00174,West,Small Business,91,2,69,0.7957,0,0,86.44,0,synthetic_demo
2024-04-01,SYN-00175,Central,Consumer,48,3,56,0.702,0,0,100.79,0,synthetic_demo
2024-04-01,SYN-00176,Central,Consumer,91,1,41,0.5377,2,1,16.6,1,synthetic_demo
2024-04-01,SYN-00177,Central,Small Business,38,3,55,0.7557,3,1,115.28,0,synthetic_demo
2024-04-01,SYN-00178,West,Consumer,68,1,59,0.7966,2,0,90.42,1,synthetic_demo
2024-04-01,SYN-00179,West,Consumer,80,4,49,0.3987,0,1,59.8,0,synthetic_demo
2024-04-01,SYN-00180,West,Consumer,66,3,39,0.3702,1,1,65.81,0,synthetic_demo
2024-04-01,SYN-00181,West,Consumer,86,3,54,0.6473,1,1,35.99,0,synthetic_demo
2024-04-01,SYN-00182,West,Consumer,49,2,43,0.4976,1,0,172.85,0,synthetic_demo
2024-04-01,SYN-00183,East,Consumer,79,3,39,0.2385,1,1,73.16,0,synthetic_demo
2024-04-01,SYN-00184,Central,Consumer,82,4,43,0.6476,0,1,70.5,0,synthetic_demo
2024-04-01,SYN-00185,West,Consumer,81,1,29,0.3664,0,0,75.84,0,synthetic_demo
2024-04-01,SYN-00186,East,Consumer,53,4,58,0.6408,0,0,50.52,0,synthetic_demo
2024-04-01,SYN-00187,Central,Consumer,54,3,52,0.6782,1,0,136.02,0,synthetic_demo
2024-04-01,SYN-00188,Central,Commercial,50,1,69,0.8605,1,0,227.24,0,synthetic_demo
2024-04-01,SYN-00189,West,Small Business,67,3,53,0.9228,0,0,138.29,0,synthetic_demo
2024-04-01,SYN-00190,Central,Consumer,77,3,47,0.3514,0,1,59.05,0,synthetic_demo
2024-04-01,SYN-00191,West,Consumer,59,4,68,0.8059,1,1,73.55,0,synthetic_demo
2024-04-01,SYN-00192,Central,Small Business,63,4,44,0.1569,4,0,149.57,0,synthetic_demo
2024-04-01,SYN-00193,Central,Consumer,53,1,40,0.905,0,0,106.03,0,synthetic_demo
2024-04-01,SYN-00194,West,Consumer,47,2,49,1.0,1,0,136.65,0,synthetic_demo
2024-04-01,SYN-00195,Central,Small Business,83,3,38,0.4491,4,1,137.81,0,synthetic_demo
2024-04-01,SYN-00196,Central,Consumer,96,2,60,0.915,0,0,113.83,0,synthetic_demo
2024-04-01,SYN-00197,East,Small Business,53,3,72,0.8826,1,1,114.22,0,synthetic_demo
2024-04-01,SYN-00198,West,Consumer,99,1,56,0.8907,0,0,240.61,0,synthetic_demo
2024-04-01,SYN-00199,Central,Consumer,76,4,67,0.7171,1,0,25.05,0,synthetic_demo
2024-04-01,SYN-00200,Central,Consumer,43,4,50,0.3932,3,0,135.0,0,synthetic_demo
2024-04-01,SYN-00201,West,Consumer,59,1,28,0.3447,2,1,113.98,0,synthetic_demo
2024-04-01,SYN-00202,West,Consumer,30,4,85,0.9982,1,0,65.15,0,synthetic_demo
2024-04-01,SYN-00203,East,Consumer,33,4,56,0.6599,1,0,179.57,0,synthetic_demo
2024-04-01,SYN-00204,Central,Small Business,57,3,57,0.6685,1,1,210.22,0,synthetic_demo
2024-04-01,SYN-00205,Central,Consumer,66,2,52,0.6504,2,0,125.48,0,synthetic_demo
2024-04-01,SYN-00206,Central,Consumer,94,4,55,0.6434,3,0,74.01,0,synthetic_demo
2024-04-01,SYN-00207,Central,Small Business,40,2,39,0.6041,0,0,132.49,0,synthetic_demo
2024-04-01,SYN-00208,East,Small Business,97,3,34,0.4999,1,1,106.33,0,synthetic_demo
2024-04-01,SYN-00209,Central,Consumer,48,3,38,0.3815,0,0,87.59,0,synthetic_demo
2024-04-01,SYN-00210,East,Consumer,41,4,84,0.948,0,0,178.72,0,synthetic_demo
2024-04-01,SYN-00211,East,Commercial,86,4,70,0.9369,0,0,307.97,0,synthetic_demo
2024-04-01,SYN-00212,East,Consumer,92,1,53,0.6286,2,0,41.62,0,synthetic_demo
2024-04-01,SYN-00213,Central,Small Business,78,4,56,0.6139,3,0,182.18,0,synthetic_demo
2024-04-01,SYN-00214,West,Small Business,39,2,47,0.49,1,0,193.36,0,synthetic_demo
2024-04-01,SYN-00215,East,Small Business,39,3,63,0.8402,0,0,196.91,0,synthetic_demo
2024-04-01,SYN-00216,West,Consumer,61,4,55,0.5944,2,0,106.78,0,synthetic_demo
2024-04-01,SYN-00217,Central,Consumer,66,2,41,0.5947,2,1,66.61,0,synthetic_demo
2024-04-01,SYN-00218,Central,Consumer,110,4,44,0.548,1,0,62.96,0,synthetic_demo
2024-04-01,SYN-00219,West,Consumer,53,1,25,0.1545,1,1,40.52,0,synthetic_demo
2024-04-01,SYN-00220,Central,Commercial,45,2,40,0.6361,1,0,108.93,0,synthetic_demo
2024-04-01,SYN-00221,Central,Consumer,106,2,69,0.8263,2,0,73.16,0,synthetic_demo
2024-04-01,SYN-00222,East,Consumer,42,3,54,0.7683,1,1,95.75,0,synthetic_demo
2024-04-01,SYN-00223,East,Consumer,32,3,39,0.3735,1,0,50.53,0,synthetic_demo
2024-04-01,SYN-00224,West,Commercial,64,1,57,0.8763,1,0,60.54,0,synthetic_demo
2024-04-01,SYN-00225,Central,Consumer,62,1,41,0.4629,1,0,21.75,1,synthetic_demo
2024-04-01,SYN-00226,West,Consumer,80,4,68,0.876,0,0,152.78,0,synthetic_demo
2024-04-01,SYN-00227,Central,Consumer,101,2,32,0.4151,3,0,39.86,0,synthetic_demo
2024-04-01,SYN-00228,East,Consumer,105,3,52,0.8839,0,0,83.33,0,synthetic_demo
2024-04-01,SYN-00229,East,Consumer,53,1,44,0.9082,0,1,54.45,0,synthetic_demo
2024-04-01,SYN-00230,Central,Consumer,109,1,30,0.331,2,0,116.73,0,synthetic_demo
2024-04-01,SYN-00231,Central,Consumer,81,2,46,0.6022,2,0,23.91,1,synthetic_demo
2024-04-01,SYN-00232,Central,Consumer,35,4,71,0.9228,1,1,116.76,0,synthetic_demo
2024-04-01,SYN-00233,West,Consumer,106,2,28,0.1991,1,0,161.72,0,synthetic_demo
2024-04-01,SYN-00234,East,Consumer,41,2,60,0.5334,4,1,153.18,0,synthetic_demo
2024-04-01,SYN-00235,West,Consumer,77,1,59,0.8841,0,0,74.82,0,synthetic_demo
2024-04-01,SYN-00236,West,Small Business,94,2,37,0.3661,2,0,100.55,0,synthetic_demo
2024-04-01,SYN-00237,East,Consumer,50,1,33,0.4483,0,1,68.46,0,synthetic_demo
2024-04-01,SYN-00238,West,Consumer,51,2,41,0.5529,0,0,93.02,0,synthetic_demo
2024-04-01,SYN-00239,Central,Consumer,68,1,46,0.6847,0,0,67.38,0,synthetic_demo
2024-04-01,SYN-00240,Central,Consumer,101,4,45,0.3887,4,0,54.05,0,synthetic_demo
2024-04-01,SYN-00241,West,Consumer,48,2,36,0.3276,1,1,66.2,1,synthetic_demo
2024-04-01,SYN-00242,West,Consumer,83,2,60,0.7926,0,0,77.64,0,synthetic_demo
2024-04-01,SYN-00243,Central,Small Business,66,4,52,0.5834,0,0,349.18,0,synthetic_demo
2024-04-01,SYN-00244,East,Consumer,39,1,42,0.7125,1,1,93.09,0,synthetic_demo
2024-04-01,SYN-00245,East,Consumer,87,2,40,0.6619,1,0,191.63,0,synthetic_demo
2024-04-01,SYN-00246,West,Consumer,97,2,50,0.9428,0,1,10.8,1,synthetic_demo
2024-04-01,SYN-00247,East,Consumer,76,3,73,0.8,2,0,136.99,0,synthetic_demo
2024-04-01,SYN-00248,Central,Consumer,44,3,39,0.1138,2,1,31.07,0,synthetic_demo
2024-04-01,SYN-00249,Central,Small Business,42,3,53,0.7684,0,0,115.29,0,synthetic_demo
2024-04-01,SYN-00250,Central,Small Business,64,3,39,0.6122,2,0,155.25,0,synthetic_demo
2024-04-01,SYN-00251,East,Consumer,71,4,57,0.2949,1,1,94.61,0,synthetic_demo
2024-04-01,SYN-00252,West,Consumer,74,4,52,0.6249,0,0,34.29,1,synthetic_demo
2024-04-01,SYN-00253,East,Consumer,49,2,56,0.6805,0,1,50.43,0,synthetic_demo
2024-04-01,SYN-00254,Central,Consumer,70,4,55,0.3351,0,0,40.56,0,synthetic_demo
2024-04-01,SYN-00255,Central,Small Business,53,3,48,0.4677,0,0,58.36,0,synthetic_demo
2024-04-01,SYN-00256,West,Consumer,85,1,49,0.3841,1,1,7.84,1,synthetic_demo
2024-04-01,SYN-00257,West,Consumer,94,3,72,0.5527,3,1,74.87,0,synthetic_demo
2024-04-01,SYN-00258,Central,Commercial,82,3,48,0.4926,2,1,381.53,0,synthetic_demo
2024-04-01,SYN-00259,Central,Consumer,30,3,36,0.4598,2,0,83.69,0,synthetic_demo
2024-04-01,SYN-00260,East,Consumer,110,1,41,0.5821,3,0,5.33,1,synthetic_demo
2024-04-01,SYN-00261,Central,Small Business,31,4,36,0.02,3,0,42.63,1,synthetic_demo
2024-04-01,SYN-00262,West,Consumer,110,3,40,0.9005,2,0,97.34,0,synthetic_demo
2024-04-01,SYN-00263,Central,Consumer,32,2,44,0.5511,2,1,184.5,0,synthetic_demo
2024-04-01,SYN-00264,Central,Consumer,71,1,37,0.7252,0,0,41.78,0,synthetic_demo
2024-04-01,SYN-00265,West,Small Business,38,2,45,0.388,2,1,111.57,0,synthetic_demo
2024-04-01,SYN-00266,Central,Consumer,37,4,43,0.2301,3,0,133.63,0,synthetic_demo
2024-04-01,SYN-00267,Central,Consumer,85,1,31,0.3832,2,1,10.79,1,synthetic_demo
2024-04-01,SYN-00268,Central,Consumer,88,4,66,0.6193,0,1,101.21,0,synthetic_demo
2024-04-01,SYN-00269,Central,Consumer,39,4,59,0.4056,1,1,12.72,1,synthetic_demo
2024-04-01,SYN-00270,Central,Consumer,109,1,60,1.0,1,0,111.12,0,synthetic_demo
2024-04-01,SYN-00271,Central,Consumer,55,3,50,0.4435,2,0,96.37,0,synthetic_demo
2024-04-01,SYN-00272,Central,Consumer,55,2,38,0.5462,2,0,48.95,0,synthetic_demo
2024-04-01,SYN-00273,Central,Consumer,54,3,60,0.677,0,0,108.36,0,synthetic_demo
2024-04-01,SYN-00274,East,Small Business,67,2,32,0.2679,2,0,13.28,1,synthetic_demo
2024-04-01,SYN-00275,East,Consumer,44,1,34,0.3935,1,0,63.8,0,synthetic_demo
2024-04-01,SYN-00276,Central,Small Business,64,4,51,0.374,0,1,125.52,0,synthetic_demo
2024-04-01,SYN-00277,Central,Consumer,47,3,39,0.5729,0,1,63.13,0,synthetic_demo
2024-04-01,SYN-00278,East,Consumer,34,3,38,0.2328,1,0,63.38,0,synthetic_demo
2024-04-01,SYN-00279,West,Small Business,59,2,54,0.7982,1,0,89.91,0,synthetic_demo
2024-04-01,SYN-00280,West,Small Business,84,3,74,1.0,0,1,94.12,0,synthetic_demo
2024-04-01,SYN-00281,Central,Consumer,91,4,46,0.1629,3,0,3.81,1,synthetic_demo
2024-04-01,SYN-00282,Central,Small Business,58,4,74,0.6335,2,1,95.26,0,synthetic_demo
2024-04-01,SYN-00283,Central,Consumer,56,2,48,0.7672,1,1,112.51,0,synthetic_demo
2024-04-01,SYN-00284,Central,Consumer,93,2,44,0.3335,2,0,55.22,0,synthetic_demo
2024-04-01,SYN-00285,East,Commercial,85,2,51,0.9892,0,1,408.4,0,synthetic_demo
2024-04-01,SYN-00286,Central,Consumer,97,4,56,0.686,0,0,47.47,0,synthetic_demo
2024-04-01,SYN-00287,Central,Small Business,103,2,56,0.9295,2,0,105.1,0,synthetic_demo
2024-04-01,SYN-00288,Central,Consumer,96,3,80,1.0,0,1,68.12,0,synthetic_demo
2024-04-01,SYN-00289,East,Small Business,105,3,46,0.3341,2,0,191.04,0,synthetic_demo
2024-04-01,SYN-00290,Central,Consumer,63,4,57,0.5354,1,0,91.08,0,synthetic_demo
2024-04-01,SYN-00291,West,Consumer,61,1,42,0.6931,0,0,40.18,1,synthetic_demo
2024-04-01,SYN-00292,Central,Consumer,56,3,37,0.3835,3,0,97.44,0,synthetic_demo
2024-04-01,SYN-00293,West,Consumer,49,1,40,0.4243,2,0,38.83,0,synthetic_demo
2024-04-01,SYN-00294,Central,Consumer,90,3,54,0.9842,0,0,85.15,0,synthetic_demo
2024-04-01,SYN-00295,West,Consumer,87,2,40,0.3985,4,0,166.67,0,synthetic_demo
2024-04-01,SYN-00296,West,Consumer,94,3,52,0.6619,1,0,85.84,0,synthetic_demo
2024-04-01,SYN-00297,West,Consumer,43,4,74,0.8607,0,1,107.46,0,synthetic_demo
2024-04-01,SYN-00298,West,Consumer,69,1,36,0.4743,4,0,97.36,0,synthetic_demo
2024-04-01,SYN-00299,West,Small Business,47,2,63,0.7267,1,1,206.72,0,synthetic_demo
2024-04-01,SYN-00300,East,Small Business,102,1,59,0.8344,0,0,25.08,1,synthetic_demo
2024-04-01,SYN-00301,West,Small Business,51,2,49,0.6803,2,0,47.93,1,synthetic_demo
2024-04-01,SYN-00302,Central,Consumer,41,2,35,0.3832,2,0,58.06,0,synthetic_demo
2024-04-01,SYN-00303,East,Small Business,76,4,37,0.1721,1,0,70.17,0,synthetic_demo
2024-04-01,SYN-00304,East,Consumer,101,3,62,0.9463,0,0,159.06,0,synthetic_demo
2024-04-01,SYN-00305,West,Consumer,104,1,40,0.4909,1,0,52.95,0,synthetic_demo
2024-04-01,SYN-00306,East,Consumer,37,1,52,0.6726,0,1,45.95,0,synthetic_demo
2024-04-01,SYN-00307,Central,Small Business,56,3,35,0.3342,4,0,55.47,0,synthetic_demo
2024-04-01,SYN-00308,East,Consumer,42,1,31,0.4575,3,1,18.21,0,synthetic_demo
2024-04-01,SYN-00309,Central,Consumer,54,4,63,0.8937,0,0,87.85,0,synthetic_demo
2024-04-01,SYN-00310,Central,Commercial,73,3,55,0.6015,1,0,209.16,0,synthetic_demo
2024-04-01,SYN-00311,East,Consumer,52,4,66,1.0,1,0,71.55,0,synthetic_demo
2024-04-01,SYN-00312,Central,Consumer,35,1,24,0.291,5,0,94.07,0,synthetic_demo
2024-04-01,SYN-00313,Central,Commercial,71,3,38,0.4967,1,0,366.66,0,synthetic_demo
2024-04-01,SYN-00314,Central,Consumer,34,1,40,0.6035,0,0,75.86,0,synthetic_demo
2024-04-01,SYN-00315,Central,Consumer,48,2,56,0.8717,2,0,23.59,0,synthetic_demo
2024-04-01,SYN-00316,Central,Small Business,30,4,59,0.4334,2,1,163.29,0,synthetic_demo
2024-04-01,SYN-00317,Central,Small Business,37,3,65,0.8219,0,0,184.5,0,synthetic_demo
2024-04-01,SYN-00318,East,Consumer,65,1,39,0.5623,1,0,95.82,0,synthetic_demo
2024-04-01,SYN-00319,Central,Consumer,98,4,61,0.5773,1,0,114.85,0,synthetic_demo
2024-04-01,SYN-00320,West,Consumer,92,4,69,0.8707,0,0,51.2,0,synthetic_demo
2024-04-01,SYN-00321,West,Consumer,38,4,57,0.4864,1,0,186.2,0,synthetic_demo
2024-04-01,SYN-00322,East,Consumer,32,3,41,0.5425,0,1,37.36,0,synthetic_demo
2024-04-01,SYN-00323,Central,Consumer,57,2,41,0.331,4,1,94.8,0,synthetic_demo
2024-04-01,SYN-00324,East,Consumer,82,4,42,0.6116,1,0,43.48,0,synthetic_demo
2024-04-01,SYN-00325,West,Small Business,90,1,46,0.4372,1,0,74.51,0,synthetic_demo
2024-04-01,SYN-00326,East,Consumer,96,4,65,0.7961,0,0,167.36,0,synthetic_demo
2024-04-01,SYN-00327,West,Consumer,57,2,34,0.2619,1,0,32.87,1,synthetic_demo
2024-04-01,SYN-00328,East,Consumer,43,4,60,0.8023,0,0,125.68,0,synthetic_demo
2024-04-01,SYN-00329,East,Small Business,32,2,38,0.5251,2,0,46.02,1,synthetic_demo
2024-04-01,SYN-00330,Central,Consumer,41,3,72,0.7071,1,0,69.36,0,synthetic_demo
2024-04-01,SYN-00331,West,Consumer,35,1,30,0.329,1,0,132.84,0,synthetic_demo
2024-04-01,SYN-00332,Central,Consumer,99,2,64,0.9055,0,0,57.9,0,synthetic_demo
2024-04-01,SYN-00333,East,Consumer,51,4,49,0.6191,0,1,32.94,0,synthetic_demo
2024-04-01,SYN-00334,West,Consumer,96,3,41,0.3862,3,1,66.3,0,synthetic_demo
2024-04-01,SYN-00335,Central,Small Business,74,3,62,0.7562,1,0,183.2,0,synthetic_demo
2024-04-01,SYN-00336,East,Consumer,73,2,38,0.3706,0,0,90.02,0,synthetic_demo
2024-04-01,SYN-00337,Central,Small Business,66,2,33,0.3344,1,0,55.74,0,synthetic_demo
2024-04-01,SYN-00338,East,Commercial,96,4,58,0.5787,3,1,161.2,0,synthetic_demo
2024-04-01,SYN-00339,Central,Consumer,33,1,34,0.2998,1,0,59.14,0,synthetic_demo
2024-04-01,SYN-00340,West,Consumer,37,3,43,0.5984,2,1,50.9,0,synthetic_demo
2024-04-01,SYN-00341,Central,Consumer,64,2,42,0.6436,1,0,56.98,0,synthetic_demo
2024-04-01,SYN-00342,West,Small Business,61,3,42,0.272,5,0,51.72,1,synthetic_demo
2024-04-01,SYN-00343,West,Consumer,74,1,40,0.4117,0,0,73.21,0,synthetic_demo
2024-04-01,SYN-00344,East,Consumer,89,3,54,0.7707,1,0,120.96,0,synthetic_demo
2024-04-01,SYN-00345,West,Consumer,77,2,47,0.3535,0,0,99.02,0,synthetic_demo
2024-04-01,SYN-00346,West,Small Business,50,3,65,0.8157,0,0,135.78,0,synthetic_demo
2024-04-01,SYN-00347,West,Consumer,56,3,55,0.9493,0,0,71.27,0,synthetic_demo
2024-04-01,SYN-00348,Central,Small Business,90,3,51,0.578,1,0,131.76,0,synthetic_demo
2024-04-01,SYN-00349,East,Consumer,46,2,70,0.7814,0,0,61.96,0,synthetic_demo
2024-04-01,SYN-00350,Central,Commercial,70,4,62,0.9104,0,0,169.75,0,synthetic_demo
2024-04-01,SYN-00351,East,Consumer,73,4,66,0.8876,0,1,50.27,0,synthetic_demo
2024-04-01,SYN-00352,Central,Consumer,90,2,57,0.6867,1,1,68.22,0,synthetic_demo
2024-04-01,SYN-00353,East,Small Business,87,2,33,0.3307,3,1,28.57,1,synthetic_demo
2024-04-01,SYN-00354,East,Small Business,67,3,53,0.4878,0,1,138.11,0,synthetic_demo
2024-04-01,SYN-00355,East,Consumer,55,2,43,0.618,1,0,121.8,0,synthetic_demo
2024-04-01,SYN-00356,East,Consumer,59,4,53,0.4086,3,1,22.64,0,synthetic_demo
2024-04-01,SYN-00357,West,Small Business,63,1,52,0.6404,0,1,126.14,0,synthetic_demo
2024-04-01,SYN-00358,West,Small Business,47,4,45,0.3504,2,0,97.54,0,synthetic_demo
2024-04-01,SYN-00359,East,Consumer,80,1,57,0.9214,1,0,94.64,0,synthetic_demo
2024-04-01,SYN-00360,East,Consumer,46,3,38,0.2445,2,1,54.13,0,synthetic_demo
2024-04-01,SYN-00361,West,Small Business,82,2,47,0.5587,0,1,66.01,0,synthetic_demo
2024-04-01,SYN-00362,Central,Small Business,90,4,36,0.3388,1,0,62.86,0,synthetic_demo
2024-04-01,SYN-00363,Central,Small Business,107,4,36,0.3273,0,0,99.35,0,synthetic_demo
2024-04-01,SYN-00364,Central,Consumer,39,1,32,0.4218,2,0,52.21,1,synthetic_demo
2024-04-01,SYN-00365,East,Consumer,91,4,46,0.2051,3,0,7.93,1,synthetic_demo
2024-04-01,SYN-00366,Central,Small Business,36,4,37,0.3934,0,0,141.43,0,synthetic_demo
2024-04-01,SYN-00367,West,Small Business,57,3,36,0.38,3,0,184.27,0,synthetic_demo
2024-04-01,SYN-00368,East,Small Business,44,4,44,0.3504,1,0,99.64,0,synthetic_demo
2024-04-01,SYN-00369,Central,Consumer,43,4,56,0.4815,1,0,91.6,0,synthetic_demo
2024-04-01,SYN-00370,West,Consumer,44,2,45,0.4387,1,0,46.79,0,synthetic_demo
2024-04-01,SYN-00371,West,Small Business,33,1,38,0.4756,5,1,125.5,0,synthetic_demo
2024-04-01,SYN-00372,Central,Consumer,96,4,29,0.1646,2,0,24.33,0,synthetic_demo
2024-04-01,SYN-00373,Central,Commercial,34,1,25,0.2817,1,1,75.56,0,synthetic_demo
2024-04-01,SYN-00374,Central,Consumer,62,2,38,0.4444,2,0,112.95,0,synthetic_demo
2024-04-01,SYN-00375,Central,Small Business,86,1,57,0.8209,1,1,97.27,0,synthetic_demo
2024-04-01,SYN-00376,Central,Small Business,110,2,60,0.9392,0,0,134.21,0,synthetic_demo
2024-04-01,SYN-00377,West,Consumer,99,2,45,0.7569,1,0,34.44,0,synthetic_demo
2024-04-01,SYN-00378,Central,Consumer,41,3,49,0.651,0,0,35.74,0,synthetic_demo
2024-04-01,SYN-00379,Central,Consumer,110,1,57,0.6184,4,0,84.97,0,synthetic_demo
2024-04-01,SYN-00380,East,Consumer,82,3,51,0.756,0,0,66.35,0,synthetic_demo
2024-04-01,SYN-00381,East,Consumer,44,2,66,0.9383,0,1,100.31,0,synthetic_demo
2024-04-01,SYN-00382,West,Consumer,66,2,44,0.7796,1,0,106.2,0,synthetic_demo
2024-04-01,SYN-00383,West,Commercial,104,4,74,0.9572,1,1,344.05,0,synthetic_demo
2024-04-01,SYN-00384,East,Consumer,61,4,44,0.6355,2,0,77.93,0,synthetic_demo
2024-04-01,SYN-00385,Central,Consumer,44,4,71,0.6892,1,0,158.6,0,synthetic_demo
2024-04-01,SYN-00386,West,Consumer,100,3,59,0.6575,2,1,60.96,0,synthetic_demo
2024-04-01,SYN-00387,East,Consumer,107,1,36,0.7082,2,0,43.01,1,synthetic_demo
2024-04-01,SYN-00388,West,Consumer,109,2,37,0.4816,2,0,120.19,0,synthetic_demo
2024-04-01,SYN-00389,Central,Consumer,107,4,66,0.8926,1,1,170.85,0,synthetic_demo
2024-04-01,SYN-00390,West,Small Business,100,4,46,0.3098,3,1,31.19,1,synthetic_demo
2024-04-01,SYN-00391,East,Consumer,66,3,48,0.8568,1,0,83.78,0,synthetic_demo
2024-04-01,SYN-00392,Central,Commercial,45,2,37,0.6332,1,0,432.71,0,synthetic_demo
2024-04-01,SYN-00393,East,Consumer,79,4,47,0.2344,3,0,32.72,1,synthetic_demo
2024-04-01,SYN-00394,East,Consumer,47,4,66,0.6438,1,0,82.7,0,synthetic_demo
2024-04-01,SYN-00395,Central,Small Business,68,2,43,0.2869,2,0,88.8,0,synthetic_demo
2024-04-01,SYN-00396,East,Small Business,83,4,74,0.8173,2,0,124.98,0,synthetic_demo
2024-04-01,SYN-00397,West,Consumer,106,1,49,0.707,0,0,16.48,1,synthetic_demo
2024-04-01,SYN-00398,Central,Consumer,53,3,54,0.761,2,1,70.71,0,synthetic_demo
2024-04-01,SYN-00399,East,Consumer,50,2,58,0.905,0,0,92.32,0,synthetic_demo
2024-04-01,SYN-00400,Central,Consumer,89,1,23,0.2761,4,0,42.31,1,synthetic_demo
2024-04-01,SYN-00401,Central,Consumer,30,4,51,0.6014,1,0,53.87,0,synthetic_demo
2024-04-01,SYN-00402,West,Consumer,75,4,66,0.5861,2,0,96.51,0,synthetic_demo
2024-04-01,SYN-00403,West,Consumer,90,3,39,0.2738,2,0,223.68,0,synthetic_demo
2024-04-01,SYN-00404,Central,Consumer,74,1,44,0.723,2,1,59.11,0,synthetic_demo
2024-04-01,SYN-00405,West,Commercial,61,4,54,0.4584,2,0,44.78,1,synthetic_demo
2024-04-01,SYN-00406,West,Consumer,97,1,40,0.4987,0,0,60.08,0,synthetic_demo
2024-04-01,SYN-00407,Central,Consumer,60,1,39,0.6051,1,0,9.28,1,synthetic_demo
2024-04-01,SYN-00408,West,Consumer,87,4,69,1.0,0,0,101.67,0,synthetic_demo
2024-04-01,SYN-00409,Central,Consumer,67,3,40,0.3607,3,0,100.7,0,synthetic_demo
2024-04-01,SYN-00410,West,Consumer,32,4,65,0.911,0,1,154.07,0,synthetic_demo
2024-04-01,SYN-00411,East,Small Business,72,3,67,0.554,1,1,153.54,0,synthetic_demo
2024-04-01,SYN-00412,East,Small Business,34,4,49,0.2821,1,0,162.25,0,synthetic_demo
2024-04-01,SYN-00413,Central,Small Business,105,1,40,0.615,3,0,52.07,0,synthetic_demo
2024-04-01,SYN-00414,West,Commercial,78,3,56,0.6772,3,1,88.55,1,synthetic_demo
2024-04-01,SYN-00415,Central,Commercial,60,3,45,0.4963,3,0,97.68,1,synthetic_demo
2024-04-01,SYN-00416,Central,Commercial,69,2,51,0.6534,1,0,401.94,0,synthetic_demo
2024-04-01,SYN-00417,Central,Consumer,80,4,47,0.4353,4,1,19.07,1,synthetic_demo
2024-04-01,SYN-00418,West,Consumer,51,1,49,0.7309,1,1,52.06,0,synthetic_demo
2024-04-01,SYN-00419,Central,Consumer,53,3,55,0.6468,1,0,16.41,1,synthetic_demo
2024-04-01,SYN-00420,West,Consumer,63,4,69,0.6715,1,0,88.02,0,synthetic_demo
2024-04-01,SYN-00421,East,Consumer,50,3,59,0.761,0,0,107.34,0,synthetic_demo
2024-04-01,SYN-00422,Central,Small Business,91,2,36,0.4471,3,1,213.55,0,synthetic_demo
2024-04-01,SYN-00423,Central,Consumer,38,3,74,0.9784,0,0,53.05,0,synthetic_demo
2024-04-01,SYN-00424,Central,Consumer,96,2,48,0.9039,0,0,133.82,0,synthetic_demo
2024-04-01,SYN-00425,East,Consumer,58,4,66,0.7536,2,1,74.2,0,synthetic_demo
2024-04-01,SYN-00426,West,Consumer,75,2,70,0.8896,1,0,86.11,0,synthetic_demo
