month,customer_id,region,segment,monthly_revenue,churned,churn_probability,risk_band
2024-10-01,SYN-00132,West,Small Business,374.45,0,0.0782,Low
2024-08-01,SYN-00122,East,Consumer,158.17,0,0.0781,Low
2024-07-01,SYN-00121,East,Small Business,114.78,0,0.0781,Low
2024-10-01,SYN-00009,Central,Consumer,58.88,0,0.078,Low
2024-12-01,SYN-00274,East,Small Business,56.4,0,0.078,Low
2024-08-01,SYN-00486,Central,Commercial,217.95,0,0.0779,Low
2024-07-01,SYN-00416,Central,Commercial,341.02,0,0.0778,Low
2024-10-01,SYN-00147,Central,Consumer,42.14,0,0.0778,Low
2024-10-01,SYN-00191,West,Consumer,55.41,0,0.0777,Low
2024-11-01,SYN-00022,Central,Consumer,54.32,0,0.0775,Low
2024-09-01,SYN-00031,West,Small Business,198.75,0,0.0773,Low
2024-07-01,SYN-00254,Central,Consumer,35.75,0,0.0769,Low
2024-09-01,SYN-00337,Central,Small Business,48.38,0,0.0768,Low
2024-09-01,SYN-00360,East,Consumer,55.21,0,0.0767,Low
2024-12-01,SYN-00119,Central,Consumer,98.35,0,0.0766,Low
2024-08-01,SYN-00422,Central,Small Business,171.2,0,0.0765,Low
2024-08-01,SYN-00393,East,Consumer,75.87,0,0.0763,Low
2024-11-01,SYN-00451,Central,Consumer,99.85,0,0.0762,Low
2024-09-01,SYN-00099,Central,Commercial,163.79,0,0.0757,Low
2024-11-01,SYN-00480,Central,Consumer,38.18,0,0.0756,Low
2024-12-01,SYN-00223,East,Consumer,44.84,0,0.0754,Low
2024-07-01,SYN-00170,West,Consumer,54.54,0,0.075,Low
2024-12-01,SYN-00057,East,Consumer,110.18,0,0.0749,Low
2024-10-01,SYN-00334,West,Consumer,50.98,0,0.0748,Low
2024-09-01,SYN-00034,Central,Consumer,36.02,0,0.0746,Low
2024-08-01,SYN-00362,Central,Small Business,50.0,0,0.0746,Low
2024-10-01,SYN-00282,Central,Small Business,61.2,0,0.0746,Low
2024-09-01,SYN-00339,Central,Consumer,56.21,0,0.0745,Low
2024-08-01,SYN-00447,West,Small Business,310.08,0,0.0744,Low
2024-10-01,SYN-00197,East,Small Business,93.9,0,0.0744,Low
2024-12-01,SYN-00482,Central,Small Business,137.56,0,0.0743,Low
2024-11-01,SYN-00417,Central,Consumer,45.97,0,0.0742,Low
2024-10-01,SYN-00252,West,Consumer,59.81,0,0.0741,Low
2024-12-01,SYN-00085,Central,Small Business,55.97,0,0.074,Low
2024-08-01,SYN-00306,East,Consumer,32.21,0,0.0738,Low
2024-07-01,SYN-00481,Central,Commercial,121.46,0,0.0737,Low
2024-08-01,SYN-00033,Central,Consumer,45.17,0,0.0737,Low
2024-07-01,SYN-00194,West,Consumer,91.02,0,0.0735,Low
2024-09-01,SYN-00238,West,Consumer,74.4,0,0.0734,Low
2024-07-01,SYN-00402,West,Consumer,92.79,0,0.0733,Low
2024-12-01,SYN-00120,East,Consumer,68.24,0,0.073,Low
2024-10-01,SYN-00170,West,Consumer,53.99,0,0.0729,Low
2024-11-01,SYN-00154,East,Consumer,103.17,0,0.0729,Low
2024-07-01,SYN-00033,Central,Consumer,42.41,0,0.0729,Low
2024-09-01,SYN-00201,West,Consumer,115.28,0,0.0728,Low
2024-11-01,SYN-00353,East,Small Business,67.32,0,0.0723,Low
2024-08-01,SYN-00066,East,Consumer,54.35,0,0.0723,Low
2024-10-01,SYN-00333,East,Consumer,41.67,0,0.0722,Low
2024-11-01,SYN-00225,Central,Consumer,43.19,0,0.0721,Low
2024-08-01,SYN-00287,Central,Small Business,100.12,0,0.0719,Low
2024-08-01,SYN-00363,Central,Small Business,95.76,0,0.0716,Low
2024-07-01,SYN-00231,Central,Consumer,53.67,0,0.0715,Low
2024-11-01,SYN-00241,West,Consumer,122.66,0,0.0714,Low
2024-08-01,SYN-00184,Central,Consumer,69.56,0,0.0714,Low
2024-10-01,SYN-00091,Central,Commercial,196.45,0,0.0713,Low
2024-10-01,SYN-00093,Central,Consumer,40.53,0,0.0712,Low
2024-08-01,SYN-00125,Central,Commercial,785.91,0,0.0712,Low
2024-12-01,SYN-00176,Central,Consumer,39.63,0,0.0711,Low
2024-12-01,SYN-00186,East,Consumer,33.3,0,0.0711,Low
2024-07-01,SYN-00377,West,Consumer,40.17,0,0.0711,Low
2024-08-01,SYN-00409,Central,Consumer,72.91,0,0.0711,Low
2024-10-01,SYN-00061,East,Consumer,48.23,0,0.0711,Low
2024-12-01,SYN-00093,Central,Consumer,38.33,0,0.071,Low
2024-11-01,SYN-00395,Central,Small Business,102.95,0,0.0709,Low
2024-11-01,SYN-00100,West,Consumer,58.4,0,0.0708,Low
2024-09-01,SYN-00282,Central,Small Business,61.13,0,0.0708,Low
2024-09-01,SYN-00177,Central,Small Business,79.79,0,0.0706,Low
2024-12-01,SYN-00439,West,Small Business,174.52,0,0.0706,Low
2024-12-01,SYN-00335,Central,Small Business,194.16,0,0.0703,Low
2024-10-01,SYN-00039,Central,Consumer,33.98,0,0.0702,Low
2024-08-01,SYN-00310,Central,Commercial,199.71,0,0.0701,Low
2024-09-01,SYN-00364,Central,Consumer,98.04,0,0.07,Low
2024-08-01,SYN-00261,Central,Small Business,94.18,0,0.07,Low
2024-09-01,SYN-00046,West,Consumer,47.38,0,0.0699,Low
2024-07-01,SYN-00488,Central,Consumer,43.18,0,0.0698,Low
2024-10-01,SYN-00485,Central,Consumer,34.42,0,0.0698,Low
2024-10-01,SYN-00423,Central,Consumer,31.98,0,0.0697,Low
2024-12-01,SYN-00300,East,Small Business,59.2,0,0.0696,Low
2024-09-01,SYN-00165,East,Consumer,76.28,0,0.0695,Low
2024-10-01,SYN-00241,West,Consumer,136.08,0,0.0695,Low
2024-12-01,SYN-00333,East,Consumer,35.1,0,0.0695,Low
2024-08-01,SYN-00259,Central,Consumer,73.75,0,0.0694,Low
2024-11-01,SYN-00462,Central,Consumer,27.96,0,0.0693,Low
2024-07-01,SYN-00257,West,Consumer,64.66,0,0.0692,Low
2024-12-01,SYN-00430,West,Small Business,165.44,0,0.0691,Low
2024-08-01,SYN-00132,West,Small Business,385.78,0,0.0691,Low
2024-07-01,SYN-00295,West,Consumer,163.09,0,0.0691,Low
2024-11-01,SYN-00266,Central,Consumer,118.37,0,0.069,Low
2024-10-01,SYN-00025,West,Consumer,86.0,0,0.069,Low
2024-10-01,SYN-00285,East,Commercial,286.22,0,0.0689,Low
2024-12-01,SYN-00080,West,Consumer,38.9,0,0.0688,Low
2024-08-01,SYN-00416,Central,Commercial,365.43,0,0.0688,Low
2024-09-01,SYN-00027,East,Commercial,321.12,0,0.0684,Low
2024-12-01,SYN-00416,Central,Commercial,363.26,0,0.0684,Low
2024-07-01,SYN-00431,West,Consumer,32.92,0,0.0683,Low
2024-11-01,SYN-00394,East,Consumer,56.95,0,0.0683,Low
2024-11-01,SYN-00014,West,Consumer,61.58,0,0.0682,Low
2024-12-01,SYN-00061,East,Consumer,56.59,0,0.068,Low
2024-10-01,SYN-00481,Central,Commercial,129.18,0,0.0679,Low
2024-12-01,SYN-00275,East,Consumer,69.64,0,0.0678,Low
2024-11-01,SYN-00397,West,Consumer,90.88,0,0.0678,Low
2024-08-01,SYN-00022,Central,Consumer,40.23,0,0.0678,Low
2024-09-01,SYN-00361,West,Small Business,49.64,0,0.0678,Low
2024-09-01,SYN-00220,Central,Commercial,104.28,0,0.0676,Low
2024-07-01,SYN-00262,West,Consumer,63.46,0,0.0676,Low
2024-09-01,SYN-00173,Central,Commercial,352.86,0,0.0676,Low
2024-12-01,SYN-00411,East,Small Business,119.73,0,0.0675,Low
2024-07-01,SYN-00192,Central,Small Business,122.77,0,0.0675,Low
2024-11-01,SYN-00204,Central,Small Business,164.11,0,0.0675,Low
2024-07-01,SYN-00230,Central,Consumer,126.15,0,0.0674,Low
2024-09-01,SYN-00303,East,Small Business,70.29,0,0.0674,Low
2024-08-01,SYN-00224,West,Commercial,53.7,0,0.0673,Low
2024-09-01,SYN-00416,Central,Commercial,328.28,0,0.0673,Low
2024-07-01,SYN-00236,West,Small Business,97.31,0,0.0672,Low
2024-09-01,SYN-00111,East,Consumer,67.33,0,0.0668,Low
2024-08-01,SYN-00384,East,Consumer,80.38,0,0.0667,Low
2024-07-01,SYN-00053,West,Consumer,46.27,0,0.0666,Low
2024-10-01,SYN-00006,West,Small Business,168.41,0,0.0665,Low
2024-12-01,SYN-00187,Central,Consumer,95.84,0,0.0665,Low
2024-09-01,SYN-00035,East,Consumer,55.87,0,0.0665,Low
2024-09-01,SYN-00395,Central,Small Business,103.81,0,0.0664,Low
2024-07-01,SYN-00090,East,Consumer,104.41,0,0.0663,Low
2024-12-01,SYN-00098,Central,Consumer,105.78,0,0.0662,Low
2024-09-01,SYN-00329,East,Small Business,92.65,0,0.0662,Low
2024-08-01,SYN-00102,East,Small Business,232.57,0,0.0659,Low
2024-10-01,SYN-00083,West,Consumer,38.54,0,0.0659,Low
2024-08-01,SYN-00325,West,Small Business,71.99,0,0.0658,Low
2024-12-01,SYN-00001,West,Small Business,43.33,0,0.0658,Low
2024-12-01,SYN-00125,Central,Commercial,755.12,0,0.0658,Low
2024-10-01,SYN-00157,Central,Small Business,47.95,0,0.0657,Low
2024-10-01,SYN-00182,West,Consumer,131.8,0,0.0657,Low
2024-10-01,SYN-00300,East,Small Business,51.58,0,0.0657,Low
2024-09-01,SYN-00331,West,Consumer,113.8,0,0.0657,Low
2024-10-01,SYN-00173,Central,Commercial,325.2,0,0.0656,Low
2024-11-01,SYN-00314,Central,Consumer,61.17,0,0.0653,Low
2024-11-01,SYN-00188,Central,Commercial,183.21,0,0.065,Low
2024-09-01,SYN-00492,East,Small Business,230.78,0,0.0648,Low
2024-10-01,SYN-00142,East,Small Business,115.16,0,0.0648,Low
2024-10-01,SYN-00003,West,Commercial,88.43,0,0.0646,Low
2024-11-01,SYN-00028,Central,Commercial,105.49,0,0.0644,Low
2024-08-01,SYN-00313,Central,Commercial,383.81,0,0.064,Low
2024-08-01,SYN-00141,East,Small Business,258.88,0,0.064,Low
2024-08-01,SYN-00394,East,Consumer,65.8,0,0.064,Low
2024-09-01,SYN-00058,East,Consumer,141.28,0,0.0639,Low
2024-07-01,SYN-00031,West,Small Business,226.81,0,0.0637,Low
2024-12-01,SYN-00155,Central,Small Business,164.59,0,0.0637,Low
2024-10-01,SYN-00350,Central,Commercial,123.67,0,0.0636,Low
2024-07-01,SYN-00122,East,Consumer,167.56,0,0.0636,Low
2024-12-01,SYN-00188,Central,Commercial,129.17,1,0.0635,Low
2024-07-01,SYN-00285,East,Commercial,323.9,0,0.0634,Low
2024-11-01,SYN-00498,East,Consumer,37.37,0,0.0632,Low
2024-08-01,SYN-00077,Central,Small Business,110.69,0,0.0632,Low
2024-12-01,SYN-00261,Central,Small Business,82.92,0,0.0632,Low
2024-12-01,SYN-00243,Central,Small Business,330.91,0,0.063,Low
2024-08-01,SYN-00346,West,Small Business,99.55,0,0.063,Low
2024-09-01,SYN-00396,East,Small Business,94.48,0,0.0629,Low
2024-10-01,SYN-00474,Central,Small Business,114.16,0,0.0628,Low
2024-10-01,SYN-00162,West,Small Business,115.75,0,0.0627,Low
2024-09-01,SYN-00386,West,Consumer,49.79,0,0.0626,Low
2024-10-01,SYN-00368,East,Small Business,97.6,0,0.0626,Low
2024-12-01,SYN-00492,East,Small Business,242.37,0,0.0625,Low
2024-12-01,SYN-00351,East,Consumer,43.33,0,0.0624,Low
2024-12-01,SYN-00323,Central,Consumer,73.48,0,0.0624,Low
2024-12-01,SYN-00500,East,Consumer,70.45,0,0.0622,Low
2024-12-01,SYN-00172,East,Consumer,56.24,0,0.0621,Low
2024-09-01,SYN-00367,West,Small Business,167.59,0,0.0621,Low
2024-08-01,SYN-00207,Central,Small Business,109.9,0,0.062,Low
2024-07-01,SYN-00489,East,Consumer,66.1,0,0.0619,Low
2024-11-01,SYN-00487,East,Consumer,46.6,0,0.0617,Low
2024-12-01,SYN-00201,West,Consumer,115.79,0,0.0616,Low
2024-09-01,SYN-00358,West,Small Business,101.52,0,0.0616,Low
2024-07-01,SYN-00331,West,Consumer,132.6,0,0.0615,Low
2024-08-01,SYN-00060,Central,Consumer,72.37,0,0.0615,Low
2024-09-01,SYN-00020,East,Small Business,114.89,0,0.0613,Low
2024-08-01,SYN-00108,Central,Consumer,49.67,0,0.0612,Low
2024-10-01,SYN-00316,Central,Small Business,119.85,0,0.0612,Low
2024-11-01,SYN-00144,East,Consumer,43.19,0,0.0611,Low
2024-09-01,SYN-00264,Central,Consumer,39.97,0,0.0611,Low
2024-09-01,SYN-00082,Central,Consumer,87.18,0,0.061,Low
2024-12-01,SYN-00160,West,Consumer,42.39,0,0.0609,Low
2024-12-01,SYN-00301,West,Small Business,50.58,0,0.0608,Low
2024-07-01,SYN-00499,Central,Commercial,300.57,0,0.0608,Low
2024-09-01,SYN-00497,Central,Consumer,55.5,0,0.0608,Low
2024-09-01,SYN-00245,East,Consumer,140.5,0,0.0607,Low
2024-11-01,SYN-00321,West,Consumer,151.29,0,0.0605,Low
2024-08-01,SYN-00436,Central,Consumer,52.09,0,0.0603,Low
2024-10-01,SYN-00054,East,Small Business,137.28,0,0.0603,Low
2024-09-01,SYN-00368,East,Small Business,99.64,0,0.0603,Low
2024-08-01,SYN-00439,West,Small Business,150.82,0,0.0602,Low
2024-08-01,SYN-00156,East,Consumer,115.15,0,0.0602,Low
2024-10-01,SYN-00201,West,Consumer,101.45,0,0.06,Low
2024-10-01,SYN-00486,Central,Commercial,250.48,0,0.0598,Low
2024-09-01,SYN-00174,West,Small Business,66.98,0,0.0597,Low
2024-12-01,SYN-00211,East,Commercial,256.87,0,0.0597,Low
2024-07-01,SYN-00209,Central,Consumer,64.5,0,0.0597,Low
2024-10-01,SYN-00267,Central,Consumer,66.91,0,0.0597,Low
2024-07-01,SYN-00484,Central,Consumer,205.44,0,0.0596,Low
2024-12-01,SYN-00344,East,Consumer,113.35,0,0.0594,Low
2024-09-01,SYN-00316,Central,Small Business,140.93,0,0.0592,Low
2024-12-01,SYN-00147,Central,Consumer,43.5,0,0.059,Low
2024-08-01,SYN-00138,East,Small Business,123.85,0,0.059,Low
2024-09-01,SYN-00141,East,Small Business,235.75,0,0.059,Low
2024-08-01,SYN-00142,East,Small Business,128.56,0,0.0588,Low
2024-11-01,SYN-00004,East,Consumer,39.74,0,0.0588,Low
2024-12-01,SYN-00245,East,Consumer,149.98,0,0.0587,Low
2024-09-01,SYN-00224,West,Commercial,62.7,0,0.0584,Low
2024-10-01,SYN-00258,Central,Commercial,333.73,0,0.0584,Low
2024-10-01,SYN-00298,West,Consumer,64.3,0,0.0584,Low
2024-07-01,SYN-00467,East,Commercial,106.09,0,0.0584,Low
2024-09-01,SYN-00159,East,Consumer,55.84,0,0.0582,Low
2024-12-01,SYN-00306,East,Consumer,38.23,0,0.0581,Low
2024-12-01,SYN-00343,West,Consumer,47.25,0,0.0581,Low
2024-08-01,SYN-00266,Central,Consumer,66.12,1,0.0581,Low
2024-07-01,SYN-00461,East,Consumer,71.16,0,0.058,Low
2024-08-01,SYN-00168,West,Commercial,57.71,0,0.0579,Low
2024-07-01,SYN-00207,Central,Small Business,117.0,0,0.0578,Low
2024-10-01,SYN-00095,Central,Consumer,29.88,0,0.0578,Low
2024-12-01,SYN-00248,Central,Consumer,49.14,0,0.0578,Low
2024-10-01,SYN-00375,Central,Small Business,75.85,0,0.0578,Low
2024-12-01,SYN-00198,West,Consumer,237.36,0,0.0578,Low
2024-12-01,SYN-00091,Central,Commercial,201.62,0,0.0577,Low
2024-08-01,SYN-00223,East,Consumer,47.06,0,0.0576,Low
2024-10-01,SYN-00416,Central,Commercial,343.25,0,0.0576,Low
2024-11-01,SYN-00076,Central,Consumer,101.6,0,0.0576,Low
2024-07-01,SYN-00350,Central,Commercial,140.0,0,0.0575,Low
2024-08-01,SYN-00484,Central,Consumer,182.58,0,0.0574,Low
2024-07-01,SYN-00479,East,Consumer,52.1,0,0.0574,Low
2024-09-01,SYN-00101,West,Consumer,83.04,0,0.0574,Low
2024-11-01,SYN-00067,East,Small Business,184.82,0,0.0574,Low
2024-08-01,SYN-00285,East,Commercial,332.19,0,0.0573,Low
2024-12-01,SYN-00157,Central,Small Business,59.45,0,0.0573,Low
2024-08-01,SYN-00061,East,Consumer,53.79,0,0.0573,Low
2024-12-01,SYN-00493,East,Small Business,95.58,0,0.0573,Low
2024-08-01,SYN-00492,East,Small Business,266.57,0,0.0572,Low
2024-09-01,SYN-00271,Central,Consumer,91.25,0,0.0571,Low
2024-08-01,SYN-00330,Central,Consumer,60.81,0,0.057,Low
2024-09-01,SYN-00243,Central,Small Business,340.17,0,0.0569,Low
2024-12-01,SYN-00251,East,Consumer,95.66,0,0.0567,Low
2024-07-01,SYN-00348,Central,Small Business,127.85,0,0.0567,Low
2024-09-01,SYN-00197,East,Small Business,113.05,0,0.0566,Low
2024-08-01,SYN-00315,Central,Consumer,31.81,0,0.0566,Low
2024-11-01,SYN-00210,East,Consumer,117.5,0,0.0566,Low
2024-07-01,SYN-00268,Central,Consumer,84.93,0,0.0562,Low
2024-08-01,SYN-00258,Central,Commercial,326.55,0,0.0562,Low
2024-10-01,SYN-00303,East,Small Business,77.02,0,0.0562,Low
2024-08-01,SYN-00144,East,Consumer,48.94,0,0.0562,Low
2024-11-01,SYN-00389,Central,Consumer,121.41,0,0.0562,Low
2024-09-01,SYN-00097,Central,Small Business,77.2,0,0.0561,Low
2024-11-01,SYN-00216,West,Consumer,103.35,0,0.0559,Low
2024-08-01,SYN-00182,West,Consumer,154.82,0,0.0559,Low
2024-10-01,SYN-00489,East,Consumer,69.49,0,0.0559,Low
2024-12-01,SYN-00117,West,Small Business,65.32,0,0.0558,Low
2024-08-01,SYN-00385,Central,Consumer,121.47,0,0.0556,Low
2024-09-01,SYN-00305,West,Consumer,60.41,0,0.0554,Low
2024-08-01,SYN-00178,West,Consumer,140.55,0,0.0554,Low
2024-07-01,SYN-00301,West,Small Business,56.93,0,0.0553,Low
2024-08-01,SYN-00166,Central,Small Business,201.96,0,0.0553,Low
2024-10-01,SYN-00230,Central,Consumer,114.01,0,0.0552,Low
2024-11-01,SYN-00489,East,Consumer,69.13,0,0.0552,Low
2024-11-01,SYN-00121,East,Small Business,131.85,0,0.0552,Low
2024-11-01,SYN-00449,Central,Small Business,119.32,0,0.0551,Low
2024-10-01,SYN-00466,East,Consumer,52.34,0,0.055,Low
2024-09-01,SYN-00032,West,Small Business,138.21,0,0.055,Low
2024-11-01,SYN-00304,East,Consumer,138.11,0,0.0549,Low
2024-08-01,SYN-00049,East,Small Business,171.4,0,0.0547,Low
2024-10-01,SYN-00104,West,Small Business,146.12,0,0.0547,Low
2024-07-01,SYN-00320,West,Consumer,43.84,0,0.0547,Low
2024-11-01,SYN-00198,West,Consumer,233.91,0,0.0546,Low
2024-12-01,SYN-00466,East,Consumer,61.62,0,0.0546,Low
2024-09-01,SYN-00021,West,Small Business,136.34,0,0.0546,Low
2024-07-01,SYN-00405,West,Commercial,227.35,0,0.0545,Low
2024-11-01,SYN-00166,Central,Small Business,258.21,0,0.0545,Low
2024-12-01,SYN-00138,East,Small Business,129.68,0,0.0545,Low
2024-09-01,SYN-00345,West,Consumer,77.22,0,0.0544,Low
2024-12-01,SYN-00486,Central,Commercial,215.41,0,0.0542,Low
2024-08-01,SYN-00355,East,Consumer,92.65,0,0.0542,Low
2024-10-01,SYN-00471,Central,Consumer,50.55,0,0.0541,Low
2024-10-01,SYN-00376,Central,Small Business,103.9,0,0.0541,Low
2024-12-01,SYN-00392,Central,Commercial,484.08,0,0.0541,Low
2024-11-01,SYN-00050,Central,Consumer,44.35,0,0.054,Low
2024-11-01,SYN-00362,Central,Small Business,53.12,0,0.054,Low
2024-10-01,SYN-00363,Central,Small Business,102.32,0,0.0539,Low
2024-10-01,SYN-00388,West,Consumer,101.55,0,0.0537,Low
2024-12-01,SYN-00281,Central,Consumer,55.54,0,0.0537,Low
2024-11-01,SYN-00056,West,Consumer,84.84,0,0.0536,Low
2024-12-01,SYN-00460,East,Consumer,57.35,0,0.0535,Low
2024-08-01,SYN-00458,East,Consumer,43.39,0,0.0535,Low
2024-11-01,SYN-00422,Central,Small Business,167.31,0,0.0534,Low
2024-11-01,SYN-00008,West,Small Business,184.24,0,0.0533,Low
2024-09-01,SYN-00249,Central,Small Business,72.5,0,0.0533,Low
2024-08-01,SYN-00234,East,Consumer,126.38,0,0.0532,Low
2024-09-01,SYN-00016,Central,Consumer,87.01,0,0.0531,Low
2024-09-01,SYN-00085,Central,Small Business,75.25,0,0.053,Low
2024-08-01,SYN-00130,East,Small Business,97.52,0,0.053,Low
2024-11-01,SYN-00379,Central,Consumer,63.69,0,0.0527,Low
2024-11-01,SYN-00148,East,Consumer,123.09,0,0.0527,Low
2024-11-01,SYN-00345,West,Consumer,76.53,0,0.0527,Low
2024-08-01,SYN-00159,East,Consumer,71.3,0,0.0526,Low
2024-11-01,SYN-00099,Central,Commercial,192.65,0,0.0525,Low
2024-07-01,SYN-00197,East,Small Business,96.57,0,0.0525,Low
2024-12-01,SYN-00234,East,Consumer,107.38,0,0.0523,Low
2024-10-01,SYN-00465,East,Commercial,141.14,0,0.0523,Low
2024-08-01,SYN-00456,Central,Small Business,95.62,0,0.0522,Low
2024-08-01,SYN-00348,Central,Small Business,113.77,0,0.0522,Low
2024-08-01,SYN-00150,Central,Consumer,95.1,0,0.0521,Low
2024-12-01,SYN-00227,Central,Consumer,53.44,0,0.0521,Low
2024-08-01,SYN-00467,East,Commercial,106.54,0,0.0521,Low
2024-11-01,SYN-00313,Central,Commercial,377.52,0,0.0521,Low
2024-10-01,SYN-00035,East,Consumer,55.0,0,0.052,Low
2024-12-01,SYN-00337,Central,Small Business,56.55,0,0.0519,Low
2024-12-01,SYN-00288,Central,Consumer,52.33,0,0.0519,Low
2024-11-01,SYN-00300,East,Small Business,53.92,0,0.0519,Low
2024-09-01,SYN-00233,West,Consumer,174.4,0,0.0519,Low
2024-07-01,SYN-00014,West,Consumer,58.18,0,0.0519,Low
2024-11-01,SYN-00499,Central,Commercial,265.04,0,0.0519,Low
2024-09-01,SYN-00054,East,Small Business,118.89,0,0.0518,Low
2024-09-01,SYN-00423,Central,Consumer,35.91,0,0.0518,Low
2024-09-01,SYN-00108,Central,Consumer,59.76,0,0.0517,Low
2024-10-01,SYN-00159,East,Consumer,72.73,0,0.0516,Low
2024-10-01,SYN-00409,Central,Consumer,80.35,0,0.0516,Low
2024-12-01,SYN-00114,East,Commercial,106.02,0,0.0515,Low
2024-11-01,SYN-00289,East,Small Business,186.17,0,0.0515,Low
2024-12-01,SYN-00034,Central,Consumer,37.73,0,0.0514,Low
2024-10-01,SYN-00004,East,Consumer,33.97,0,0.0514,Low
2024-11-01,SYN-00377,West,Consumer,39.4,0,0.0513,Low
2024-09-01,SYN-00455,Central,Commercial,245.23,0,0.0513,Low
2024-09-01,SYN-00328,East,Consumer,86.31,0,0.0512,Low
2024-08-01,SYN-00347,West,Consumer,59.94,0,0.0512,Low
2024-09-01,SYN-00214,West,Small Business,143.46,0,0.0511,Low
2024-07-01,SYN-00120,East,Consumer,83.98,0,0.051,Low
2024-09-01,SYN-00456,Central,Small Business,88.62,0,0.051,Low
2024-07-01,SYN-00318,East,Consumer,68.15,0,0.0509,Low
2024-09-01,SYN-00262,West,Consumer,69.16,0,0.0509,Low
2024-07-01,SYN-00083,West,Consumer,38.63,0,0.0509,Low
2024-08-01,SYN-00497,Central,Consumer,53.5,0,0.0508,Low
2024-07-01,SYN-00366,Central,Small Business,132.68,0,0.0507,Low
2024-09-01,SYN-00482,Central,Small Business,151.3,0,0.0506,Low
2024-07-01,SYN-00123,Central,Commercial,262.81,0,0.0506,Low
2024-07-01,SYN-00442,Central,Small Business,53.45,0,0.0506,Low
2024-08-01,SYN-00402,West,Consumer,95.66,0,0.0505,Low
2024-11-01,SYN-00159,East,Consumer,71.06,0,0.0505,Low
2024-08-01,SYN-00434,West,Small Business,187.93,0,0.0504,Low
2024-09-01,SYN-00258,Central,Commercial,314.6,0,0.0503,Low
2024-11-01,SYN-00192,Central,Small Business,131.09,0,0.0503,Low
2024-08-01,SYN-00457,West,Small Business,113.44,0,0.0503,Low
2024-10-01,SYN-00183,East,Consumer,75.64,0,0.0502,Low
2024-10-01,SYN-00430,West,Small Business,158.2,0,0.05,Low
2024-10-01,SYN-00041,Central,Commercial,155.38,0,0.0499,Low
2024-07-01,SYN-00009,Central,Consumer,87.73,0,0.0499,Low
2024-07-01,SYN-00039,Central,Consumer,53.81,0,0.0499,Low
2024-08-01,SYN-00079,East,Small Business,92.49,0,0.0498,Low
2024-07-01,SYN-00449,Central,Small Business,112.09,0,0.0497,Low
2024-07-01,SYN-00020,East,Small Business,114.05,0,0.0497,Low
2024-12-01,SYN-00474,Central,Small Business,122.35,0,0.0496,Low
2024-07-01,SYN-00259,Central,Consumer,82.84,0,0.0495,Low
2024-11-01,SYN-00414,West,Commercial,428.42,0,0.0495,Low
2024-12-01,SYN-00367,West,Small Business,174.44,0,0.0495,Low
2024-07-01,SYN-00158,East,Consumer,82.35,0,0.0494,Low
2024-07-01,SYN-00436,Central,Consumer,48.89,0,0.0493,Low
2024-08-01,SYN-00332,Central,Consumer,54.5,0,0.0492,Low
2024-12-01,SYN-00441,West,Consumer,56.41,0,0.0492,Low
2024-09-01,SYN-00442,Central,Small Business,49.01,0,0.0491,Low
2024-10-01,SYN-00338,East,Commercial,162.93,0,0.0491,Low
2024-08-01,SYN-00162,West,Small Business,159.62,0,0.0491,Low
2024-11-01,SYN-00120,East,Consumer,71.18,0,0.049,Low
2024-11-01,SYN-00479,East,Consumer,43.65,0,0.049,Low
2024-11-01,SYN-00075,Central,Small Business,325.55,0,0.049,Low
2024-11-01,SYN-00371,West,Small Business,92.96,0,0.0488,Low
2024-07-01,SYN-00422,Central,Small Business,187.24,0,0.0487,Low
2024-09-01,SYN-00301,West,Small Business,61.15,0,0.0485,Low
2024-11-01,SYN-00228,East,Consumer,108.29,0,0.0485,Low
2024-08-01,SYN-00198,West,Consumer,200.49,0,0.0484,Low
2024-11-01,SYN-00164,Central,Consumer,70.76,0,0.0484,Low
2024-12-01,SYN-00021,West,Small Business,123.91,0,0.0483,Low
2024-10-01,SYN-00379,Central,Consumer,60.7,0,0.0483,Low
2024-11-01,SYN-00058,East,Consumer,135.66,0,0.0482,Low
2024-11-01,SYN-00475,Central,Consumer,52.97,0,0.0482,Low
2024-09-01,SYN-00166,Central,Small Business,231.45,0,0.0481,Low
2024-07-01,SYN-00220,Central,Commercial,104.12,0,0.0479,Low
2024-12-01,SYN-00169,Central,Consumer,67.07,0,0.0477,Low
2024-09-01,SYN-00356,East,Consumer,40.22,0,0.0476,Low
2024-12-01,SYN-00182,West,Consumer,147.55,0,0.0476,Low
2024-12-01,SYN-00167,West,Small Business,197.67,0,0.0475,Low
2024-12-01,SYN-00396,East,Small Business,95.54,0,0.0474,Low
2024-10-01,SYN-00192,Central,Small Business,116.03,0,0.0474,Low
2024-12-01,SYN-00481,Central,Commercial,124.65,0,0.0473,Low
2024-09-01,SYN-00460,East,Consumer,67.55,0,0.0473,Low
2024-11-01,SYN-00261,Central,Small Business,83.17,0,0.0472,Low
2024-09-01,SYN-00037,Central,Consumer,112.89,0,0.0471,Low
2024-12-01,SYN-00151,West,Consumer,48.93,0,0.047,Low
2024-09-01,SYN-00288,Central,Consumer,53.08,0,0.047,Low
2024-10-01,SYN-00158,East,Consumer,87.22,0,0.047,Low
2024-10-01,SYN-00402,West,Consumer,85.98,0,0.0468,Low
2024-12-01,SYN-00282,Central,Small Business,88.61,0,0.0468,Low
2024-11-01,SYN-00059,Central,Consumer,62.35,0,0.0468,Low
